t,v
0.0005552,-0.00303266
0.0005553,-0.00310301
0.0005554,-0.00317326
0.0005555,-0.00324341
0.0005556,-0.00331347
0.0005557,-0.00338343
0.0005558,-0.00345329
0.0005559,-0.00352305
0.000556,-0.00359272
0.0005561,-0.00366229
0.0005562,-0.00373175
0.0005563,-0.00380112
0.0005564,-0.00387039
0.0005565,-0.00393956
0.0005566,-0.00400864
0.0005567,-0.00407761
0.0005568,-0.00414648
0.0005569,-0.00421526
0.000557,-0.00428393
0.0005571,-0.0043525
0.0005572,-0.00442097
0.0005573,-0.00448935
0.0005574,-0.00455762
0.0005575,-0.00462579
0.0005576,-0.00469386
0.0005577,-0.00476183
0.0005578,-0.0048297
0.0005579,-0.00489746
0.000558,-0.00496513
0.0005581,-0.00503269
0.0005582,-0.00510015
0.0005583,-0.00516751
0.0005584,-0.00523477
0.0005585,-0.00530192
0.0005586,-0.00536897
0.0005587,-0.00543592
0.0005588,-0.00550277
0.0005589,-0.00556951
0.000559,-0.00563615
0.0005591,-0.00570268
0.0005592,-0.00576912
0.0005593,-0.00583545
0.0005594,-0.00590167
0.0005595,-0.00596779
0.0005596,-0.00603381
0.0005597,-0.00609972
0.0005598,-0.00616553
0.0005599,-0.00623124
0.00056,-0.00629684
0.0005601,-0.00636233
0.0005602,-0.00642772
0.0005603,-0.006493
0.0005604,-0.00655818
0.0005605,-0.00662325
0.0005606,-0.00668822
0.0005607,-0.00675308
0.0005608,-0.00681784
0.0005609,-0.00688249
0.000561,-0.00694703
0.0005611,-0.00701147
0.0005612,-0.0070758
0.0005613,-0.00714003
0.0005614,-0.00720414
0.0005615,-0.00726815
0.0005616,-0.00733206
0.0005617,-0.00739585
0.0005618,-0.00745954
0.0005619,-0.00752312
0.000562,-0.0075866
0.0005621,-0.00764996
0.0005622,-0.00771322
0.0005623,-0.00777637
0.0005624,-0.00783941
0.0005625,-0.00790235
0.0005626,-0.00796517
0.0005627,-0.00802789
0.0005628,-0.00809049
0.0005629,-0.00815299
0.000563,-0.00821538
0.0005631,-0.00827766
0.0005632,-0.00833984
0.0005633,-0.0084019
0.0005634,-0.00846385
0.0005635,-0.00852569
0.0005636,-0.00858743
0.0005637,-0.00864905
0.0005638,-0.00871056
0.0005639,-0.00877197
0.000564,-0.00883326
0.0005641,-0.00889444
0.0005642,-0.00895551
0.0005643,-0.00901648
0.0005644,-0.00907733
0.0005645,-0.00913807
0.0005646,-0.00919869
0.0005647,-0.00925921
0.0005648,-0.00931962
0.0005649,-0.00937991
0.000565,-0.0094401
0.0005651,-0.00950017
0.0005652,-0.00956013
0.0005653,-0.00961998
0.0005654,-0.00967971
0.0005655,-0.00973934
0.0005656,-0.00979885
0.0005657,-0.00985825
0.0005658,-0.00991754
0.0005659,-0.00997671
0.000566,-0.0100358
0.0005661,-0.0100947
0.0005662,-0.0101536
0.0005663,-0.0102123
0.0005664,-0.0102709
0.0005665,-0.0103294
0.0005666,-0.0103878
0.0005667,-0.010446
0.0005668,-0.0105042
0.0005669,-0.0105622
0.000567,-0.0106202
0.0005671,-0.010678
0.0005672,-0.0107357
0.0005673,-0.0107933
0.0005674,-0.0108507
0.0005675,-0.0109081
0.0005676,-0.0109654
0.0005677,-0.0110225
0.0005678,-0.0110795
0.0005679,-0.0111364
0.000568,-0.0111932
0.0005681,-0.0112499
0.0005682,-0.0113064
0.0005683,-0.0113629
0.0005684,-0.0114192
0.0005685,-0.0114754
0.0005686,-0.0115315
0.0005687,-0.0115875
0.0005688,-0.0116433
0.0005689,-0.0116991
0.000569,-0.0117547
0.0005691,-0.0118102
0.0005692,-0.0118656
0.0005693,-0.0119209
0.0005694,-0.0119761
0.0005695,-0.0120311
0.0005696,-0.0120861
0.0005697,-0.0121409
0.0005698,-0.0121956
0.0005699,-0.0122502
0.00057,-0.0123046
0.0005701,-0.012359
0.0005702,-0.0124132
0.0005703,-0.0124673
0.0005704,-0.0125213
0.0005705,-0.0125752
0.0005706,-0.012629
0.0005707,-0.0126826
0.0005708,-0.0127362
0.0005709,-0.0127896
0.000571,-0.0128429
0.0005711,-0.0128961
0.0005712,-0.0129491
0.0005713,-0.0130021
0.0005714,-0.0130549
0.0005715,-0.0131076
0.0005716,-0.0131602
0.0005717,-0.0132127
0.0005718,-0.013265
0.0005719,-0.0133173
0.000572,-0.0133694
0.0005721,-0.0134214
0.0005722,-0.0134732
0.0005723,-0.013525
0.0005724,-0.0135767
0.0005725,-0.0136282
0.0005726,-0.0136796
0.0005727,-0.0137309
0.0005728,-0.013782
0.0005729,-0.0138331
0.000573,-0.013884
0.0005731,-0.0139348
0.0005732,-0.0139855
0.0005733,-0.0140361
0.0005734,-0.0140865
0.0005735,-0.0141369
0.0005736,-0.0141871
0.0005737,-0.0142372
0.0005738,-0.0142871
0.0005739,-0.014337
0.000574,-0.0143867
0.0005741,-0.0144363
0.0005742,-0.0144858
0.0005743,-0.0145352
0.0005744,-0.0145845
0.0005745,-0.0146336
0.0005746,-0.0146826
0.0005747,-0.0147315
0.0005748,-0.0147803
0.0005749,-0.0148289
0.000575,-0.0148775
0.0005751,-0.0149259
0.0005752,-0.0149742
0.0005753,-0.0150223
0.0005754,-0.0150704
0.0005755,-0.0151183
0.0005756,-0.0151661
0.0005757,-0.0152138
0.0005758,-0.0152614
0.0005759,-0.0153088
0.000576,-0.0153561
0.0005761,-0.0154033
0.0005762,-0.0154504
0.0005763,-0.0154974
0.0005764,-0.0155442
0.0005765,-0.0155909
0.0005766,-0.0156375
0.0005767,-0.015684
0.0005768,-0.0157304
0.0005769,-0.0157766
0.000577,-0.0158227
0.0005771,-0.0158687
0.0005772,-0.0159146
0.0005773,-0.0159603
0.0005774,-0.0160059
0.0005775,-0.0160514
0.0005776,-0.0160968
0.0005777,-0.0161421
0.0005778,-0.0161872
0.0005779,-0.0162322
0.000578,-0.0162771
0.0005781,-0.0163219
0.0005782,-0.0163665
0.0005783,-0.0164111
0.0005784,-0.0164555
0.0005785,-0.0164997
0.0005786,-0.0165439
0.0005787,-0.0165879
0.0005788,-0.0166318
0.0005789,-0.0166756
0.000579,-0.0167193
0.0005791,-0.0167629
0.0005792,-0.0168063
0.0005793,-0.0168496
0.0005794,-0.0168928
0.0005795,-0.0169358
0.0005796,-0.0169788
0.0005797,-0.0170216
0.0005798,-0.0170643
0.0005799,-0.0171068
0.00058,-0.0171493
0.0005801,-0.0171916
0.0005802,-0.0172338
0.0005803,-0.0172759
0.0005804,-0.0173178
0.0005805,-0.0173597
0.0005806,-0.0174014
0.0005807,-0.0174429
0.0005808,-0.0174844
0.0005809,-0.0175257
0.000581,-0.017567
0.0005811,-0.017608
0.0005812,-0.017649
0.0005813,-0.0176899
0.0005814,-0.0177306
0.0005815,-0.0177712
0.0005816,-0.0178117
0.0005817,-0.017852
0.0005818,-0.0178922
0.0005819,-0.0179324
0.000582,-0.0179723
0.0005821,-0.0180122
0.0005822,-0.0180519
0.0005823,-0.0180915
0.0005824,-0.018131
0.0005825,-0.0181704
0.0005826,-0.0182096
0.0005827,-0.0182488
0.0005828,-0.0182878
0.0005829,-0.0183266
0.000583,-0.0183654
0.0005831,-0.018404
0.0005832,-0.0184425
0.0005833,-0.0184809
0.0005834,-0.0185191
0.0005835,-0.0185573
0.0005836,-0.0185953
0.0005837,-0.0186332
0.0005838,-0.0186709
0.0005839,-0.0187086
0.000584,-0.0187461
0.0005841,-0.0187835
0.0005842,-0.0188207
0.0005843,-0.0188579
0.0005844,-0.0188949
0.0005845,-0.0189318
0.0005846,-0.0189686
0.0005847,-0.0190052
0.0005848,-0.0190417
0.0005849,-0.0190781
0.000585,-0.0191144
0.0005851,-0.0191506
0.0005852,-0.0191866
0.0005853,-0.0192225
0.0005854,-0.0192583
0.0005855,-0.019294
0.0005856,-0.0193295
0.0005857,-0.0193649
0.0005858,-0.0194002
0.0005859,-0.0194354
0.000586,-0.0194704
0.0005861,-0.0195053
0.0005862,-0.0195401
0.0005863,-0.0195748
0.0005864,-0.0196093
0.0005865,-0.0196438
0.0005866,-0.0196781
0.0005867,-0.0197122
0.0005868,-0.0197463
0.0005869,-0.0197802
0.000587,-0.019814
0.0005871,-0.0198477
0.0005872,-0.0198813
0.0005873,-0.0199147
0.0005874,-0.019948
0.0005875,-0.0199812
0.0005876,-0.0200142
0.0005877,-0.0200472
0.0005878,-0.02008
0.0005879,-0.0201127
0.000588,-0.0201453
0.0005881,-0.0201777
0.0005882,-0.02021
0.0005883,-0.0202422
0.0005884,-0.0202743
0.0005885,-0.0203062
0.0005886,-0.0203381
0.0005887,-0.0203698
0.0005888,-0.0204014
0.0005889,-0.0204328
0.000589,-0.0204642
0.0005891,-0.0204954
0.0005892,-0.0205264
0.0005893,-0.0205574
0.0005894,-0.0205883
0.0005895,-0.020619
0.0005896,-0.0206496
0.0005897,-0.02068
0.0005898,-0.0207104
0.0005899,-0.0207406
0.00059,-0.0207707
0.0005901,-0.0208007
0.0005902,-0.0208305
0.0005903,-0.0208603
0.0005904,-0.0208899
0.0005905,-0.0209194
0.0005906,-0.0209487
0.0005907,-0.020978
0.0005908,-0.0210071
0.0005909,-0.0210361
0.000591,-0.0210649
0.0005911,-0.0210937
0.0005912,-0.0211223
0.0005913,-0.0211508
0.0005914,-0.0211792
0.0005915,-0.0212074
0.0005916,-0.0212356
0.0005917,-0.0212636
0.0005918,-0.0212915
0.0005919,-0.0213192
0.000592,-0.0213469
0.0005921,-0.0213744
0.0005922,-0.0214018
0.0005923,-0.021429
0.0005924,-0.0214562
0.0005925,-0.0214832
0.0005926,-0.0215101
0.0005927,-0.0215369
0.0005928,-0.0215636
0.0005929,-0.0215901
0.000593,-0.0216165
0.0005931,-0.0216428
0.0005932,-0.021669
0.0005933,-0.021695
0.0005934,-0.0217209
0.0005935,-0.0217467
0.0005936,-0.0217724
0.0005937,-0.021798
0.0005938,-0.0218234
0.0005939,-0.0218487
0.000594,-0.0218739
0.0005941,-0.021899
0.0005942,-0.021924
0.0005943,-0.0219488
0.0005944,-0.0219735
0.0005945,-0.0219981
0.0005946,-0.0220225
0.0005947,-0.0220469
0.0005948,-0.0220711
0.0005949,-0.0220952
0.000595,-0.0221192
0.0005951,-0.022143
0.0005952,-0.0221667
0.0005953,-0.0221903
0.0005954,-0.0222138
0.0005955,-0.0222372
0.0005956,-0.0222604
0.0005957,-0.0222836
0.0005958,-0.0223066
0.0005959,-0.0223295
0.000596,-0.0223522
0.0005961,-0.0223749
0.0005962,-0.0223974
0.0005963,-0.0224198
0.0005964,-0.022442
0.0005965,-0.0224642
0.0005966,-0.0224862
0.0005967,-0.0225082
0.0005968,-0.0225299
0.0005969,-0.0225516
0.000597,-0.0225732
0.0005971,-0.0225946
0.0005972,-0.0226159
0.0005973,-0.0226371
0.0005974,-0.0226582
0.0005975,-0.0226791
0.0005976,-0.0227
0.0005977,-0.0227207
0.0005978,-0.0227413
0.0005979,-0.0227617
0.000598,-0.0227821
0.0005981,-0.0228023
0.0005982,-0.0228224
0.0005983,-0.0228424
0.0005984,-0.0228623
0.0005985,-0.022882
0.0005986,-0.0229016
0.0005987,-0.0229212
0.0005988,-0.0229405
0.0005989,-0.0229598
0.000599,-0.022979
0.0005991,-0.022998
0.0005992,-0.0230169
0.0005993,-0.0230357
0.0005994,-0.0230544
0.0005995,-0.0230729
0.0005996,-0.0230914
0.0005997,-0.0231097
0.0005998,-0.0231279
0.0005999,-0.023146
0.0006,-0.0231639
0.0006001,-0.0231818
0.0006002,-0.0231995
0.0006003,-0.0232171
0.0006004,-0.0232346
0.0006005,-0.0232519
0.0006006,-0.0232692
0.0006007,-0.0232863
0.0006008,-0.0233033
0.0006009,-0.0233202
0.000601,-0.023337
0.0006011,-0.0233537
0.0006012,-0.0233702
0.0006013,-0.0233866
0.0006014,-0.0234029
0.0006015,-0.0234191
0.0006016,-0.0234352
0.0006017,-0.0234511
0.0006018,-0.023467
0.0006019,-0.0234827
0.000602,-0.0234983
0.0006021,-0.0235138
0.0006022,-0.0235291
0.0006023,-0.0235444
0.0006024,-0.0235595
0.0006025,-0.0235745
0.0006026,-0.0235894
0.0006027,-0.0236042
0.0006028,-0.0236188
0.0006029,-0.0236334
0.000603,-0.0236478
0.0006031,-0.0236621
0.0006032,-0.0236763
0.0006033,-0.0236904
0.0006034,-0.0237044
0.0006035,-0.0237182
0.0006036,-0.0237319
0.0006037,-0.0237455
0.0006038,-0.023759
0.0006039,-0.0237724
0.000604,-0.0237857
0.0006041,-0.0237988
0.0006042,-0.0238119
0.0006043,-0.0238248
0.0006044,-0.0238376
0.0006045,-0.0238503
0.0006046,-0.0238629
0.0006047,-0.0238753
0.0006048,-0.0238877
0.0006049,-0.0238999
0.000605,-0.023912
0.0006051,-0.023924
0.0006052,-0.0239359
0.0006053,-0.0239476
0.0006054,-0.0239593
0.0006055,-0.0239708
0.0006056,-0.0239823
0.0006057,-0.0239936
0.0006058,-0.0240048
0.0006059,-0.0240158
0.000606,-0.0240268
0.0006061,-0.0240377
0.0006062,-0.0240484
0.0006063,-0.024059
0.0006064,-0.0240695
0.0006065,-0.0240799
0.0006066,-0.0240902
0.0006067,-0.0241004
0.0006068,-0.0241104
0.0006069,-0.0241204
0.000607,-0.0241302
0.0006071,-0.0241399
0.0006072,-0.0241495
0.0006073,-0.024159
0.0006074,-0.0241684
0.0006075,-0.0241777
0.0006076,-0.0241868
0.0006077,-0.0241959
0.0006078,-0.0242048
0.0006079,-0.0242136
0.000608,-0.0242223
0.0006081,-0.0242309
0.0006082,-0.0242394
0.0006083,-0.0242478
0.0006084,-0.024256
0.0006085,-0.0242642
0.0006086,-0.0242722
0.0006087,-0.0242801
0.0006088,-0.0242879
0.0006089,-0.0242956
0.000609,-0.0243032
0.0006091,-0.0243107
0.0006092,-0.024318
0.0006093,-0.0243253
0.0006094,-0.0243324
0.0006095,-0.0243395
0.0006096,-0.0243464
0.0006097,-0.0243532
0.0006098,-0.0243599
0.0006099,-0.0243665
0.00061,-0.024373
0.0006101,-0.0243794
0.0006102,-0.0243856
0.0006103,-0.0243918
0.0006104,-0.0243978
0.0006105,-0.0244037
0.0006106,-0.0244096
0.0006107,-0.0244153
0.0006108,-0.0244209
0.0006109,-0.0244264
0.000611,-0.0244317
0.0006111,-0.024437
0.0006112,-0.0244422
0.0006113,-0.0244472
0.0006114,-0.0244522
0.0006115,-0.024457
0.0006116,-0.0244618
0.0006117,-0.0244664
0.0006118,-0.0244709
0.0006119,-0.0244753
0.000612,-0.0244796
0.0006121,-0.0244838
0.0006122,-0.0244879
0.0006123,-0.0244918
0.0006124,-0.0244957
0.0006125,-0.0244995
0.0006126,-0.0245031
0.0006127,-0.0245067
0.0006128,-0.0245101
0.0006129,-0.0245134
0.000613,-0.0245167
0.0006131,-0.0245198
0.0006132,-0.0245228
0.0006133,-0.0245257
0.0006134,-0.0245285
0.0006135,-0.0245312
0.0006136,-0.0245338
0.0006137,-0.0245362
0.0006138,-0.0245386
0.0006139,-0.0245409
0.000614,-0.024543
0.0006141,-0.0245451
0.0006142,-0.024547
0.0006143,-0.0245489
0.0006144,-0.0245506
0.0006145,-0.0245523
0.0006146,-0.0245538
0.0006147,-0.0245552
0.0006148,-0.0245565
0.0006149,-0.0245577
0.000615,-0.0245589
0.0006151,-0.0245599
0.0006152,-0.0245608
0.0006153,-0.0245616
0.0006154,-0.0245622
0.0006155,-0.0245628
0.0006156,-0.0245633
0.0006157,-0.0245637
0.0006158,-0.024564
0.0006159,-0.0245642
0.000616,-0.0245642
0.0006161,-0.0245642
0.0006162,-0.0245641
0.0006163,-0.0245638
0.0006164,-0.0245635
0.0006165,-0.024563
0.0006166,-0.0245625
0.0006167,-0.0245618
0.0006168,-0.0245611
0.0006169,-0.0245602
0.000617,-0.0245593
0.0006171,-0.0245582
0.0006172,-0.024557
0.0006173,-0.0245558
0.0006174,-0.0245544
0.0006175,-0.0245529
0.0006176,-0.0245514
0.0006177,-0.0245497
0.0006178,-0.0245479
0.0006179,-0.0245461
0.000618,-0.0245441
0.0006181,-0.024542
0.0006182,-0.0245399
0.0006183,-0.0245376
0.0006184,-0.0245352
0.0006185,-0.0245327
0.0006186,-0.0245302
0.0006187,-0.0245275
0.0006188,-0.0245247
0.0006189,-0.0245218
0.000619,-0.0245189
0.0006191,-0.0245158
0.0006192,-0.0245126
0.0006193,-0.0245094
0.0006194,-0.024506
0.0006195,-0.0245025
0.0006196,-0.024499
0.0006197,-0.0244953
0.0006198,-0.0244915
0.0006199,-0.0244877
0.00062,-0.0244837
0.0006201,-0.0244796
0.0006202,-0.0244755
0.0006203,-0.0244712
0.0006204,-0.0244669
0.0006205,-0.0244624
0.0006206,-0.0244579
0.0006207,-0.0244532
0.0006208,-0.0244485
0.0006209,-0.0244436
0.000621,-0.0244387
0.0006211,-0.0244337
0.0006212,-0.0244286
0.0006213,-0.0244233
0.0006214,-0.024418
0.0006215,-0.0244126
0.0006216,-0.0244071
0.0006217,-0.0244015
0.0006218,-0.0243958
0.0006219,-0.02439
0.000622,-0.0243841
0.0006221,-0.0243781
0.0006222,-0.024372
0.0006223,-0.0243658
0.0006224,-0.0243595
0.0006225,-0.0243531
0.0006226,-0.0243467
0.0006227,-0.0243401
0.0006228,-0.0243335
0.0006229,-0.0243267
0.000623,-0.0243199
0.0006231,-0.0243129
0.0006232,-0.0243059
0.0006233,-0.0242988
0.0006234,-0.0242915
0.0006235,-0.0242842
0.0006236,-0.0242768
0.0006237,-0.0242693
0.0006238,-0.0242617
0.0006239,-0.0242541
0.000624,-0.0242463
0.0006241,-0.0242384
0.0006242,-0.0242304
0.0006243,-0.0242224
0.0006244,-0.0242142
0.0006245,-0.024206
0.0006246,-0.0241977
0.0006247,-0.0241892
0.0006248,-0.0241807
0.0006249,-0.0241721
0.000625,-0.0241634
0.0006251,-0.0241546
0.0006252,-0.0241458
0.0006253,-0.0241368
0.0006254,-0.0241277
0.0006255,-0.0241186
0.0006256,-0.0241093
0.0006257,-0.0241
0.0006258,-0.0240906
0.0006259,-0.0240811
0.000626,-0.0240715
0.0006261,-0.0240618
0.0006262,-0.024052
0.0006263,-0.0240421
0.0006264,-0.0240322
0.0006265,-0.0240221
0.0006266,-0.024012
0.0006267,-0.0240018
0.0006268,-0.0239915
0.0006269,-0.0239811
0.000627,-0.0239706
0.0006271,-0.02396
0.0006272,-0.0239493
0.0006273,-0.0239386
0.0006274,-0.0239277
0.0006275,-0.0239168
0.0006276,-0.0239058
0.0006277,-0.0238947
0.0006278,-0.0238835
0.0006279,-0.0238722
0.000628,-0.0238608
0.0006281,-0.0238494
0.0006282,-0.0238379
0.0006283,-0.0238262
0.0006284,-0.0238145
0.0006285,-0.0238027
0.0006286,-0.0237908
0.0006287,-0.0237789
0.0006288,-0.0237668
0.0006289,-0.0237547
0.000629,-0.0237425
0.0006291,-0.0237301
0.0006292,-0.0237178
0.0006293,-0.0237053
0.0006294,-0.0236927
0.0006295,-0.0236801
0.0006296,-0.0236673
0.0006297,-0.0236545
0.0006298,-0.0236416
0.0006299,-0.0236286
0.00063,-0.0236156
0.0006301,-0.0236024
0.0006302,-0.0235892
0.0006303,-0.0235759
0.0006304,-0.0235625
0.0006305,-0.023549
0.0006306,-0.0235354
0.0006307,-0.0235218
0.0006308,-0.023508
0.0006309,-0.0234942
0.000631,-0.0234803
0.0006311,-0.0234663
0.0006312,-0.0234523
0.0006313,-0.0234381
0.0006314,-0.0234239
0.0006315,-0.0234096
0.0006316,-0.0233952
0.0006317,-0.0233807
0.0006318,-0.0233662
0.0006319,-0.0233516
0.000632,-0.0233369
0.0006321,-0.0233221
0.0006322,-0.0233072
0.0006323,-0.0232922
0.0006324,-0.0232772
0.0006325,-0.0232621
0.0006326,-0.0232469
0.0006327,-0.0232316
0.0006328,-0.0232163
0.0006329,-0.0232009
0.000633,-0.0231854
0.0006331,-0.0231698
0.0006332,-0.0231541
0.0006333,-0.0231384
0.0006334,-0.0231225
0.0006335,-0.0231066
0.0006336,-0.0230907
0.0006337,-0.0230746
0.0006338,-0.0230585
0.0006339,-0.0230423
0.000634,-0.023026
0.0006341,-0.0230096
0.0006342,-0.0229932
0.0006343,-0.0229767
0.0006344,-0.0229601
0.0006345,-0.0229434
0.0006346,-0.0229266
0.0006347,-0.0229098
0.0006348,-0.0228929
0.0006349,-0.0228759
0.000635,-0.0228589
0.0006351,-0.0228418
0.0006352,-0.0228245
0.0006353,-0.0228073
0.0006354,-0.0227899
0.0006355,-0.0227725
0.0006356,-0.022755
0.0006357,-0.0227374
0.0006358,-0.0227197
0.0006359,-0.022702
0.000636,-0.0226842
0.0006361,-0.0226663
0.0006362,-0.0226484
0.0006363,-0.0226304
0.0006364,-0.0226123
0.0006365,-0.0225941
0.0006366,-0.0225759
0.0006367,-0.0225575
0.0006368,-0.0225392
0.0006369,-0.0225207
0.000637,-0.0225022
0.0006371,-0.0224835
0.0006372,-0.0224649
0.0006373,-0.0224461
0.0006374,-0.0224273
0.0006375,-0.0224084
0.0006376,-0.0223894
0.0006377,-0.0223704
0.0006378,-0.0223513
0.0006379,-0.0223321
0.000638,-0.0223129
0.0006381,-0.0222935
0.0006382,-0.0222741
0.0006383,-0.0222547
0.0006384,-0.0222352
0.0006385,-0.0222155
0.0006386,-0.0221959
0.0006387,-0.0221761
0.0006388,-0.0221563
0.0006389,-0.0221364
0.000639,-0.0221165
0.0006391,-0.0220965
0.0006392,-0.0220764
0.0006393,-0.0220562
0.0006394,-0.022036
0.0006395,-0.0220157
0.0006396,-0.0219953
0.0006397,-0.0219749
0.0006398,-0.0219544
0.0006399,-0.0219339
0.00064,-0.0219132
0.0006401,-0.0218925
0.0006402,-0.0218718
0.0006403,-0.0218509
0.0006404,-0.02183
0.0006405,-0.0218091
0.0006406,-0.021788
0.0006407,-0.0217669
0.0006408,-0.0217458
0.0006409,-0.0217245
0.000641,-0.0217032
0.0006411,-0.0216819
0.0006412,-0.0216604
0.0006413,-0.0216389
0.0006414,-0.0216174
0.0006415,-0.0215957
0.0006416,-0.0215741
0.0006417,-0.0215523
0.0006418,-0.0215305
0.0006419,-0.0215086
0.000642,-0.0214866
0.0006421,-0.0214646
0.0006422,-0.0214426
0.0006423,-0.0214204
0.0006424,-0.0213982
0.0006425,-0.0213759
0.0006426,-0.0213536
0.0006427,-0.0213312
0.0006428,-0.0213088
0.0006429,-0.0212863
0.000643,-0.0212637
0.0006431,-0.021241
0.0006432,-0.0212183
0.0006433,-0.0211956
0.0006434,-0.0211727
0.0006435,-0.0211498
0.0006436,-0.0211269
0.0006437,-0.0211039
0.0006438,-0.0210808
0.0006439,-0.0210577
0.000644,-0.0210345
0.0006441,-0.0210112
0.0006442,-0.0209879
0.0006443,-0.0209645
0.0006444,-0.0209411
0.0006445,-0.0209176
0.0006446,-0.020894
0.0006447,-0.0208704
0.0006448,-0.0208467
0.0006449,-0.020823
0.000645,-0.0207992
0.0006451,-0.0207754
0.0006452,-0.0207514
0.0006453,-0.0207275
0.0006454,-0.0207034
0.0006455,-0.0206794
0.0006456,-0.0206552
0.0006457,-0.020631
0.0006458,-0.0206067
0.0006459,-0.0205824
0.000646,-0.020558
0.0006461,-0.0205336
0.0006462,-0.0205091
0.0006463,-0.0204846
0.0006464,-0.02046
0.0006465,-0.0204353
0.0006466,-0.0204106
0.0006467,-0.0203858
0.0006468,-0.020361
0.0006469,-0.0203361
0.000647,-0.0203112
0.0006471,-0.0202862
0.0006472,-0.0202611
0.0006473,-0.020236
0.0006474,-0.0202109
0.0006475,-0.0201856
0.0006476,-0.0201604
